18,92,30,22,53,53,22,30,92,18,
32,16,-10,-1,53,53,-1,-10,16,32,
-44,46,98,6,-21,-21,6,98,46,-44,
-68,25,46,80,-54,-54,80,46,25,-68,
97,11,33,-24,-19,-19,-24,33,11,97,
97,11,33,-24,-19,-19,-24,33,11,97,
-68,25,46,80,-54,-54,80,46,25,-68,
-44,46,98,6,-21,-21,6,98,46,-44,
32,16,-10,-1,53,53,-1,-10,16,32,
18,92,30,22,53,53,22,30,92,18,
