39,-58,-85,17,-29,-29,17,-85,-58,39,
-56,19,-49,-8,81,81,-8,-49,19,-56,
-16,24,42,-34,52,52,-34,42,24,-16,
26,-99,37,34,62,62,34,37,-99,26,
39,-52,-9,7,0,0,7,-9,-52,39,
39,-52,-9,7,0,0,7,-9,-52,39,
26,-99,37,34,62,62,34,37,-99,26,
-16,24,42,-34,52,52,-34,42,24,-16,
-56,19,-49,-8,81,81,-8,-49,19,-56,
39,-58,-85,17,-29,-29,17,-85,-58,39,
