-51,-46,-30,69,-47,-47,69,-30,-46,-51,
-33,-89,23,-13,-39,-39,-13,23,-89,-33,
-55,69,59,60,-23,-23,60,59,69,-55,
2,15,53,-70,65,65,-70,53,15,2,
-14,41,76,-2,-95,-95,-2,76,41,-14,
-14,41,76,-2,-95,-95,-2,76,41,-14,
2,15,53,-70,65,65,-70,53,15,2,
-55,69,59,60,-23,-23,60,59,69,-55,
-33,-89,23,-13,-39,-39,-13,23,-89,-33,
-51,-46,-30,69,-47,-47,69,-30,-46,-51,
