-10,70,-99,-66,83,83,-66,-99,70,-10,
-53,23,15,-33,94,94,-33,15,23,-53,
-62,15,64,23,-16,-16,23,64,15,-62,
-15,72,-15,11,65,65,11,-15,72,-15,
-31,-84,12,90,15,15,90,12,-84,-31,
-31,-84,12,90,15,15,90,12,-84,-31,
-15,72,-15,11,65,65,11,-15,72,-15,
-62,15,64,23,-16,-16,23,64,15,-62,
-53,23,15,-33,94,94,-33,15,23,-53,
-10,70,-99,-66,83,83,-66,-99,70,-10,
