39,-40,-80,-14,-47,-47,-14,-80,-40,39,
-43,62,57,-94,82,82,-94,57,62,-43,
-100,38,95,-6,18,18,-6,95,38,-100,
13,-13,-65,21,-89,-89,21,-65,-13,13,
-64,-56,86,21,46,46,21,86,-56,-64,
-64,-56,86,21,46,46,21,86,-56,-64,
13,-13,-65,21,-89,-89,21,-65,-13,13,
-100,38,95,-6,18,18,-6,95,38,-100,
-43,62,57,-94,82,82,-94,57,62,-43,
39,-40,-80,-14,-47,-47,-14,-80,-40,39,
