-99,66,-62,73,-53,-53,73,-62,66,-99,
-4,-42,-51,85,33,33,85,-51,-42,-4,
7,-96,-24,48,97,97,48,-24,-96,7,
-68,51,86,-76,79,79,-76,86,51,-68,
-21,68,96,-63,-5,-5,-63,96,68,-21,
-21,68,96,-63,-5,-5,-63,96,68,-21,
-68,51,86,-76,79,79,-76,86,51,-68,
7,-96,-24,48,97,97,48,-24,-96,7,
-4,-42,-51,85,33,33,85,-51,-42,-4,
-99,66,-62,73,-53,-53,73,-62,66,-99,
