-71,-88,-72,86,-94,-94,86,-72,-88,-71,
-17,41,-8,82,-20,-20,82,-8,41,-17,
12,46,-35,-18,-65,-65,-18,-35,46,12,
56,-37,78,72,63,63,72,78,-37,56,
-39,62,64,-8,86,86,-8,64,62,-39,
-39,62,64,-8,86,86,-8,64,62,-39,
56,-37,78,72,63,63,72,78,-37,56,
12,46,-35,-18,-65,-65,-18,-35,46,12,
-17,41,-8,82,-20,-20,82,-8,41,-17,
-71,-88,-72,86,-94,-94,86,-72,-88,-71,
