72,27,79,-79,99,99,-79,79,27,72,
38,76,72,14,-69,-69,14,72,76,38,
1,62,33,-67,76,76,-67,33,62,1,
-34,62,-49,46,-100,-100,46,-49,62,-34,
22,11,65,-66,0,0,-66,65,11,22,
22,11,65,-66,0,0,-66,65,11,22,
-34,62,-49,46,-100,-100,46,-49,62,-34,
1,62,33,-67,76,76,-67,33,62,1,
38,76,72,14,-69,-69,14,72,76,38,
72,27,79,-79,99,99,-79,79,27,72,
