72,-22,-3,27,-75,-75,27,-3,-22,72,
-32,85,62,-81,-6,-6,-81,62,85,-32,
24,30,-34,24,-5,-5,24,-34,30,24,
-31,-21,11,-11,-73,-73,-11,11,-21,-31,
74,94,-15,57,5,5,57,-15,94,74,
74,94,-15,57,5,5,57,-15,94,74,
-31,-21,11,-11,-73,-73,-11,11,-21,-31,
24,30,-34,24,-5,-5,24,-34,30,24,
-32,85,62,-81,-6,-6,-81,62,85,-32,
72,-22,-3,27,-75,-75,27,-3,-22,72,
