-44,80,-70,-51,52,52,-51,-70,80,-44,
9,-37,-88,38,-85,-85,38,-88,-37,9,
77,33,-92,-61,-52,-52,-61,-92,33,77,
94,-55,-83,-4,-26,-26,-4,-83,-55,94,
-22,-81,-88,90,54,54,90,-88,-81,-22,
-22,-81,-88,90,54,54,90,-88,-81,-22,
94,-55,-83,-4,-26,-26,-4,-83,-55,94,
77,33,-92,-61,-52,-52,-61,-92,33,77,
9,-37,-88,38,-85,-85,38,-88,-37,9,
-44,80,-70,-51,52,52,-51,-70,80,-44,
