-2,-38,-38,-87,99,99,-87,-38,-38,-2,
36,-100,-53,80,-61,-61,80,-53,-100,36,
-70,79,-13,-54,-69,-69,-54,-13,79,-70,
99,-32,49,77,-67,-67,77,49,-32,99,
79,-42,-89,-93,90,90,-93,-89,-42,79,
79,-42,-89,-93,90,90,-93,-89,-42,79,
99,-32,49,77,-67,-67,77,49,-32,99,
-70,79,-13,-54,-69,-69,-54,-13,79,-70,
36,-100,-53,80,-61,-61,80,-53,-100,36,
-2,-38,-38,-87,99,99,-87,-38,-38,-2,
