-3,-15,22,80,27,27,80,22,-15,-3,
-59,-53,-28,91,-26,-26,91,-28,-53,-59,
-83,-85,-56,45,-14,-14,45,-56,-85,-83,
-87,-99,-40,57,-55,-55,57,-40,-99,-87,
-69,-60,-41,-31,50,50,-31,-41,-60,-69,
-69,-60,-41,-31,50,50,-31,-41,-60,-69,
-87,-99,-40,57,-55,-55,57,-40,-99,-87,
-83,-85,-56,45,-14,-14,45,-56,-85,-83,
-59,-53,-28,91,-26,-26,91,-28,-53,-59,
-3,-15,22,80,27,27,80,22,-15,-3,
