-2,61,-43,41,14,14,41,-43,61,-2,
75,77,-26,38,-100,-100,38,-26,77,75,
-30,-36,-26,-8,18,18,-8,-26,-36,-30,
-59,-8,20,82,29,29,82,20,-8,-59,
-24,-58,-52,-63,-49,-49,-63,-52,-58,-24,
-24,-58,-52,-63,-49,-49,-63,-52,-58,-24,
-59,-8,20,82,29,29,82,20,-8,-59,
-30,-36,-26,-8,18,18,-8,-26,-36,-30,
75,77,-26,38,-100,-100,38,-26,77,75,
-2,61,-43,41,14,14,41,-43,61,-2,
