1,-58,-95,100,-27,-27,100,-95,-58,1,
36,12,89,-22,48,48,-22,89,12,36,
76,-23,-46,49,8,8,49,-46,-23,76,
-87,-83,67,10,84,84,10,67,-83,-87,
70,-88,73,70,-56,-56,70,73,-88,70,
70,-88,73,70,-56,-56,70,73,-88,70,
-87,-83,67,10,84,84,10,67,-83,-87,
76,-23,-46,49,8,8,49,-46,-23,76,
36,12,89,-22,48,48,-22,89,12,36,
1,-58,-95,100,-27,-27,100,-95,-58,1,
