44,30,-66,9,16,16,9,-66,30,44,
-57,40,-28,46,5,5,46,-28,40,-57,
62,-99,-14,70,-19,-19,70,-14,-99,62,
-87,13,-89,-56,-40,-40,-56,-89,13,-87,
30,-72,-7,41,37,37,41,-7,-72,30,
30,-72,-7,41,37,37,41,-7,-72,30,
-87,13,-89,-56,-40,-40,-56,-89,13,-87,
62,-99,-14,70,-19,-19,70,-14,-99,62,
-57,40,-28,46,5,5,46,-28,40,-57,
44,30,-66,9,16,16,9,-66,30,44,
