-68,-69,-94,-73,68,68,-73,-94,-69,-68,
13,-60,-73,-49,-88,-88,-49,-73,-60,13,
77,-83,51,17,60,60,17,51,-83,77,
60,-3,68,-34,54,54,-34,68,-3,60,
84,-92,-61,-42,62,62,-42,-61,-92,84,
84,-92,-61,-42,62,62,-42,-61,-92,84,
60,-3,68,-34,54,54,-34,68,-3,60,
77,-83,51,17,60,60,17,51,-83,77,
13,-60,-73,-49,-88,-88,-49,-73,-60,13,
-68,-69,-94,-73,68,68,-73,-94,-69,-68,
