-18,-44,-57,-35,-76,-76,-35,-57,-44,-18,
43,29,1,13,74,74,13,1,29,43,
84,-74,-78,86,28,28,86,-78,-74,84,
44,91,-72,34,79,79,34,-72,91,44,
85,8,97,72,95,95,72,97,8,85,
85,8,97,72,95,95,72,97,8,85,
44,91,-72,34,79,79,34,-72,91,44,
84,-74,-78,86,28,28,86,-78,-74,84,
43,29,1,13,74,74,13,1,29,43,
-18,-44,-57,-35,-76,-76,-35,-57,-44,-18,
