-71,-84,64,16,44,44,16,64,-84,-71,
95,88,43,-85,13,13,-85,43,88,95,
-61,-27,33,-39,-40,-40,-39,33,-27,-61,
-71,53,-38,71,50,50,71,-38,53,-71,
-24,-94,-80,17,-71,-71,17,-80,-94,-24,
-24,-94,-80,17,-71,-71,17,-80,-94,-24,
-71,53,-38,71,50,50,71,-38,53,-71,
-61,-27,33,-39,-40,-40,-39,33,-27,-61,
95,88,43,-85,13,13,-85,43,88,95,
-71,-84,64,16,44,44,16,64,-84,-71,
